company_name,metric_name,period,value,value_type,raw_status,data_status,status_tier,is_innegociable,founder_alert,formula_hint
MORADAUNO,Runway (months),2025-06-01,18.18651114,real,Calculation,calculation,SILVER,False,,Cash / 3M Average Burn
MORADAUNO,Runway (months),2025-07-01,20.46158311,real,Calculation,calculation,SILVER,False,,Cash / 3M Average Burn
MORADAUNO,Runway (months),2025-08-01,33.01140942,real,Calculation,calculation,SILVER,False,,Cash / 3M Average Burn
MORADAUNO,Runway (months),2025-09-01,31.58783973,real,Calculation,calculation,SILVER,False,,Cash / 3M Average Burn
MORADAUNO,Runway (months),2025-10-01,54.12286483,real,Calculation,calculation,SILVER,False,,Cash / 3M Average Burn
MORADAUNO,Runway (months),2025-11-01,23.85919003,real,Calculation,calculation,SILVER,False,,Cash / 3M Average Burn
MORADAUNO,Runway (months),2025-12-01,17.58982798,real,Calculation,calculation,SILVER,False,,Cash / 3M Average Burn
MORADAUNO,L6M CMGR,2024-01-01,,null,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-02-01,,null,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-03-01,,null,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-04-01,,null,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-05-01,,null,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-06-01,0.02948588842,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-07-01,0.05391686948,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-08-01,0.02357616124,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-09-01,0.001057525554,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-10-01,0.02629008213,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-11-01,0.02368120507,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2024-12-01,-0.03666794976,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-01-01,0.002590265245,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-02-01,0.03072124628,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-03-01,0.0162700764,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-04-01,0.01192703235,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-05-01,0.04441773431,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-06-01,0.05815634465,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-07-01,0.05693275275,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-08-01,0.05913290019,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-09-01,0.05425235786,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-10-01,0.06138978346,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-11-01,-0.01783346261,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L6M CMGR,2025-12-01,-0.00917191821,real,Calculation,calculation,SILVER,False,,((M6 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-01-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-02-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-03-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-04-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-05-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-06-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-07-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-08-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-09-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-10-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-11-01,,null,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2024-12-01,0.02046208273,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-01-01,0.01170028205,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-02-01,0.02325333012,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-03-01,0.02153722491,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-04-01,0.01329016677,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-05-01,0.02783592262,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-06-01,0.01373306741,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-07-01,0.03979269847,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-08-01,0.05075123472,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-09-01,0.02700144032,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-10-01,0.04659553774,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-11-01,0.0235950456,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,L12M CMGR,2025-12-01,0.03367538639,real,Calculation,calculation,SILVER,False,,((M12 Rev/M1 Rev)^(1/6)) -1
MORADAUNO,Properties under Management,2024-01-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-02-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-03-01,9500.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-04-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-05-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-06-01,10000.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-07-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-08-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-09-01,12000.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-10-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-11-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2024-12-01,13400.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-01-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-02-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-03-01,13400.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-04-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-05-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-06-01,15045.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-07-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-08-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-09-01,16651.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-10-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-11-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Properties under Management,2025-12-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Closed Guarantees,2024-01-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-02-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-03-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-04-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-05-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-06-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-07-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-08-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-09-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-10-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-11-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2024-12-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-01-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-02-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-03-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-04-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-05-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-06-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-07-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-08-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-09-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-10-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-11-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Closed Guarantees,2025-12-01,,null,Missing,missing,MISSING,False,,Annual Revenue / Invoiced Clients
MORADAUNO,Renewal Guarantees,2024-01-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-02-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-03-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-04-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-05-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-06-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-07-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-08-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-09-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-10-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-11-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2024-12-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-01-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-02-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-03-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-04-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-05-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-06-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-07-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-08-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-09-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-10-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-11-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Renewal Guarantees,2025-12-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-01-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-02-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-03-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-04-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-05-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-06-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-07-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-08-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-09-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-10-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-11-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2024-12-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-01-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-02-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-03-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-04-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-05-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-06-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-07-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-08-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-09-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-10-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-11-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Lease Value,2025-12-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-01-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-02-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-03-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-04-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-05-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-06-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-07-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-08-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-09-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-10-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-11-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2024-12-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-01-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-02-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-03-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-04-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-05-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-06-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-07-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-08-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-09-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-10-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-11-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Avg. Guarantee Value,2025-12-01,,null,Missing,missing,MISSING,False,,
MORADAUNO,Active Borkers,2024-01-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-02-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-03-01,2100.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-04-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-05-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-06-01,2350.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-07-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-08-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-09-01,2600.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-10-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-11-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2024-12-01,3060.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-01-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-02-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-03-01,3060.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-04-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-05-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-06-01,3564.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-07-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-08-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-09-01,3410.0,real,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-10-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-11-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,Active Borkers,2025-12-01,,null,Partial,partial,PARTIAL,False,,
MORADAUNO,NDR (12M),2024-01-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-02-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-03-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-04-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-05-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-06-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-07-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-08-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-09-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-10-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-11-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2024-12-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-01-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-02-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-03-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-04-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-05-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-06-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-07-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-08-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-09-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-10-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-11-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,NDR (12M),2025-12-01,,null,Missing,missing,MISSING,False,,Brokers
MORADAUNO,Loss Rate,2024-01-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-02-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-03-01,0.012,real,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-04-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-05-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-06-01,0.01,real,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-07-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-08-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-09-01,0.009,real,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-10-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-11-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2024-12-01,0.005,real,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-01-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-02-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-03-01,0.006,real,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-04-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-05-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-06-01,0.003,real,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-07-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-08-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-09-01,0.001,real,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-10-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-11-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Rate,2025-12-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total covered amount
MORADAUNO,Loss Ratio,2024-01-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-02-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-03-01,0.116,real,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-04-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-05-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-06-01,0.106,real,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-07-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-08-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-09-01,0.087,real,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-10-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-11-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2024-12-01,0.061,real,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2025-01-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2025-02-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2025-03-01,0.059,real,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
MORADAUNO,Loss Ratio,2025-04-01,,null,Partial,partial,PARTIAL,False,,Amount paid / total premium collected
